object_code,sample_id,theta_deg,phi_deg,frequency_ghz,etheta_real,etheta_imag,ephi_real,ephi_imag
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.46000001,-0.396711111,-0.45878461,0.00549376803,0.00442108791
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.47,-0.485761911,-0.291609734,0.00691668643,0.00118724792
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.47999999,-0.51693958,-0.113973893,0.00641124742,-0.00230277912
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.49000001,-0.492043197,0.0555526428,0.00420540897,-0.00490475167
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.5,-0.418249726,0.200330257,0.00115553651,-0.00588170625
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.50999999,-0.30772081,0.307103872,-0.00167957472,-0.00518151699
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.51999998,-0.176302448,0.367925704,-0.00351197855,-0.00335498317
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.52999997,-0.0409182273,0.38135469,-0.00409020996,-0.00120301486
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.54000002,0.0834174976,0.351910055,-0.00365357148,0.000614721503
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.55000001,0.185529202,0.287965983,-0.00266808784,0.00179456291
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.56,0.288446635,0.223887369,-0.00173467281,0.00263584498
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.56999999,0.3711887,0.124416441,-0.000654987525,0.00309463823
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.57999998,0.42179352,-0.00553303957,0.00050430675,0.00321528665
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.58999997,0.428286403,-0.15649268,0.00171168847,0.00296235923
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.60000002,0.381245822,-0.313186675,0.00285620079,0.00224883296
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.61000001,0.277517855,-0.455416113,0.00371410511,0.00105046807
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.62,0.123102829,-0.561632574,0.00402919762,-0.00049596501
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.63,-0.0666341558,-0.614052832,0.00364761008,-0.00209249463
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.63999999,-0.26987499,-0.603100479,0.00261298311,-0.00338110887
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.64999998,-0.463110447,-0.529344678,0.00116466021,-0.00408034772
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.66000003,-0.625669003,-0.402521342,-0.000347744412,-0.00408034865
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.67000002,-0.742434025,-0.238685161,-0.00157752412,-0.00346202753
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.68000001,-0.804510891,-0.0569308177,-0.00227218471,-0.00245620939
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.69,-0.808750808,0.123455793,-0.00232817582,-0.00137608557
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.69999999,-0.757303715,0.285361916,-0.00181676296,-0.000541861576
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.70999998,-0.657621026,0.415726393,-0.000980294426,-0.000198489055
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.72000003,-0.522102654,0.506544948,-0.000180190415,-0.000431246473
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.73000002,-0.366315186,0.554793358,0.000215091015,-0.00110829331
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.74000001,-0.206016555,0.561577499,-2.36328833e-05,-0.00189605507
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.75,-0.0546125844,0.530893266,-0.000869966578,-0.00237068022
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.75999999,0.077716656,0.468356282,-0.00202406663,-0.00219574128
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.76999998,0.183421969,0.380483359,-0.00302085956,-0.00128285319
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.77999997,0.282633364,0.285075098,-0.0036478173,0.000269687705
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.79000002,0.371761709,0.166015834,-0.00348783331,0.00231256941
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.80000001,0.411585271,0.0187924504,-0.00211357977,0.00412756205
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.81,0.392503917,-0.135323003,0.000183164055,0.00499575911
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.81999999,0.315351903,-0.271393448,0.00271278177,0.00450557051
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.82999998,0.192681029,-0.36699453,0.00466718804,0.00273945951
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.83999997,0.0458298884,-0.408316046,0.00545229437,0.000235437677
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.85000002,-0.101220258,-0.393252969,0.00491242995,-0.00225303159
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.86000001,-0.228367746,-0.330098629,0.0033437165,-0.00407483475
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.87,-0.323351443,-0.232855827,0.00130440341,-0.00491791917
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.88,-0.38184467,-0.115841419,-0.000666785403,-0.00485523511
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.88999999,-0.404589593,0.0098164333,-0.0022703805,-0.00419743732
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.89999998,-0.393852293,0.136699349,-0.00349476095,-0.0032546795
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.91000003,-0.351310849,0.259436488,-0.00448956247,-0.00215501804
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.92000002,-0.278248519,0.372701734,-0.00536521291,-0.000821514695
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.93000001,-0.177486151,0.4705576,-0.00606006524,0.000895811885
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.94,-0.0558901206,0.547756612,-0.00636531739,0.0030348876
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.94999999,0.073213309,0.602058351,-0.00609122263,0.00540547771
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.95999998,0.187633216,0.634197235,-0.00525610801,0.00758671993
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.97000003,0.257948041,0.638840258,-0.00410075486,0.0089893546
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.98000002,0.270640016,0.59329015,-0.00277474336,0.00908425078
b80b,b80b_pec_ti090_pi000,90.0,0.0,0.99000001,0.255166978,0.487829328,-0.00122079311,0.0079586003
b80b,b80b_pec_ti090_pi000,90.0,0.0,1,0.242095843,0.356577039,0.000337529986,0.00624928251
b812,b812_pec_ti090_pi000,90.0,0.0,0.1,-0.116431482,-0.0249251183,-6.90934612e-05,-0.000203987074
b812,b812_pec_ti090_pi000,90.0,0.0,0.11,-0.206097037,0.0306201298,-0.000250806479,-0.000208347905
b812,b812_pec_ti090_pi000,90.0,0.0,0.12,-0.278439403,0.1326226,-0.000429738371,-0.000101627804
b812,b812_pec_ti090_pi000,90.0,0.0,0.13,-0.285823375,0.261691481,-0.000511659251,0.000107410953
b812,b812_pec_ti090_pi000,90.0,0.0,0.14,-0.201015592,0.382386297,-0.000433757174,0.000350801536
b812,b812_pec_ti090_pi000,90.0,0.0,0.15000001,-0.0371491984,0.448043853,-0.000202870098,0.000522359391
b812,b812_pec_ti090_pi000,90.0,0.0,0.16,0.15843828,0.42156902,0.000101216399,0.000534415944
b812,b812_pec_ti090_pi000,90.0,0.0,0.17,0.323457539,0.298392594,0.000358686666,0.000370107009
b812,b812_pec_ti090_pi000,90.0,0.0,0.18000001,0.406395167,0.11186675,0.000468048995,9.61096375e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.19,0.387892872,-0.0816699564,0.000397543627,-0.000171266976
b812,b812_pec_ti090_pi000,90.0,0.0,0.2,0.286232442,-0.228730634,0.00019847347,-0.000326535112
b812,b812_pec_ti090_pi000,90.0,0.0,0.20999999,0.14443709,-0.300670207,-2.64790724e-05,-0.000326406589
b812,b812_pec_ti090_pi000,90.0,0.0,0.22,0.00751329958,-0.300377846,-0.000179214345,-0.000203618431
b812,b812_pec_ti090_pi000,90.0,0.0,0.23,-0.0965246558,-0.252262026,-0.000212554587,-3.9499304e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.23999999,-0.162126273,-0.184186712,-0.000143037905,8.366783e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.25,-0.198152393,-0.113485627,-2.93231788e-05,0.000121058394
b812,b812_pec_ti090_pi000,90.0,0.0,0.25999999,-0.214699998,-0.0443561487,6.44375541e-05,7.64234501e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.27000001,-0.214766309,0.0250119884,9.75575167e-05,-1.22991678e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.28,-0.195153132,0.0935125425,6.2357336e-05,-9.73426868e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.28999999,-0.153302535,0.153851241,-2.20610764e-05,-0.000140415781
b812,b812_pec_ti090_pi000,90.0,0.0,0.30000001,-0.0928557217,0.196410686,-0.000121831683,-0.00012156352
b812,b812_pec_ti090_pi000,90.0,0.0,0.31,-0.0231084637,0.21558395,-0.000198911046,-4.13331582e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.31999999,0.0464905277,0.212441787,-0.000220016096,7.98441615e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.33000001,0.111705959,0.207860067,-0.000184484699,0.00021201637
b812,b812_pec_ti090_pi000,90.0,0.0,0.34,0.18493557,0.208491296,-8.99611186e-05,0.000340065715
b812,b812_pec_ti090_pi000,90.0,0.0,0.34999999,0.273509234,0.193890601,7.77699097e-05,0.000423117337
b812,b812_pec_ti090_pi000,90.0,0.0,0.36000001,0.376461297,0.152195215,0.000291860546,0.000421894336
b812,b812_pec_ti090_pi000,90.0,0.0,0.37,0.482295185,0.0707048848,0.000504143711,0.00031526605
b812,b812_pec_ti090_pi000,90.0,0.0,0.38,0.568692267,-0.0558369756,0.000658104836,0.000110606175
b812,b812_pec_ti090_pi000,90.0,0.0,0.38999999,0.608804047,-0.218760177,0.000705945888,-0.000155347399
b812,b812_pec_ti090_pi000,90.0,0.0,0.40000001,0.581536829,-0.39505735,0.000623597356,-0.000425317528
b812,b812_pec_ti090_pi000,90.0,0.0,0.41,0.48063007,-0.553660572,0.000418693642,-0.000636450015
b812,b812_pec_ti090_pi000,90.0,0.0,0.41999999,0.317768782,-0.665150881,0.000129943655,-0.00073633017
b812,b812_pec_ti090_pi000,90.0,0.0,0.43000001,0.118457429,-0.710246205,-0.000181320022,-0.000696569507
b812,b812_pec_ti090_pi000,90.0,0.0,0.44,-0.0864919871,-0.683692753,-0.00044595587,-0.000521422771
b812,b812_pec_ti090_pi000,90.0,0.0,0.44999999,-0.26923582,-0.592962563,-0.000604823465,-0.000247784919
b812,b812_pec_ti090_pi000,90.0,0.0,0.46000001,-0.409694403,-0.45375815,-0.000624265114,6.40880535e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.47,-0.496483892,-0.285232961,-0.000503535557,0.000347251422
b812,b812_pec_ti090_pi000,90.0,0.0,0.47999999,-0.525657952,-0.106844127,-0.00027118146,0.000544754323
b812,b812_pec_ti090_pi000,90.0,0.0,0.49000001,-0.499249637,0.0631471351,2.6122354e-05,0.000619288534
b812,b812_pec_ti090_pi000,90.0,0.0,0.5,-0.424435824,0.208604321,0.0003342134,0.000553635473
b812,b812_pec_ti090_pi000,90.0,0.0,0.50999999,-0.312905461,0.316754133,0.000595181365,0.0003477633
b812,b812_pec_ti090_pi000,90.0,0.0,0.51999998,-0.179609805,0.379637003,0.000746731006,2.18503665e-05
b812,b812_pec_ti090_pi000,90.0,0.0,0.52999997,-0.0406820178,0.3949745,0.000727616658,-0.000373226445
b812,b812_pec_ti090_pi000,90.0,0.0,0.54000002,0.0888349116,0.365858942,0.000498015725,-0.000747170299
b812,b812_pec_ti090_pi000,90.0,0.0,0.55000001,0.196579129,0.299449742,7.12991168e-05,-0.000980284647
b812,b812_pec_ti090_pi000,90.0,0.0,0.56,0.305028558,0.230443537,-0.000514566666,-0.00107588037
b812,b812_pec_ti090_pi000,90.0,0.0,0.56999999,0.390442789,0.12312679,-0.00117530988,-0.000815158826
b812,b812_pec_ti090_pi000,90.0,0.0,0.57999998,0.439321697,-0.0155054508,-0.00168479583,-0.000152935216
b812,b812_pec_ti090_pi000,90.0,0.0,0.58999997,0.439821392,-0.173240513,-0.00179881533,0.000804512936
b812,b812_pec_ti090_pi000,90.0,0.0,0.60000002,0.384377211,-0.332721829,-0.00136096985,0.00180281221
b812,b812_pec_ti090_pi000,90.0,0.0,0.61000001,0.272500515,-0.473311216,-0.000389593566,0.00251767365
b812,b812_pec_ti090_pi000,90.0,0.0,0.62,0.112356178,-0.574691117,0.000904740416,0.00267877243
b812,b812_pec_ti090_pi000,90.0,0.0,0.63,-0.0799209103,-0.621101439,0.00218833308,0.00217996351
b812,b812_pec_ti090_pi000,90.0,0.0,0.63999999,-0.283132404,-0.604620218,0.00312915095,0.00111989153
b812,b812_pec_ti090_pi000,90.0,0.0,0.64999998,-0.47502616,-0.526359379,0.00351585704,-0.000246257259
b812,b812_pec_ti090_pi000,90.0,0.0,0.66000003,-0.635900319,-0.395520508,0.00331429066,-0.00161404302
b812,b812_pec_ti090_pi000,90.0,0.0,0.67000002,-0.750784755,-0.227142289,0.00264300662,-0.00273787626
b812,b812_pec_ti090_pi000,90.0,0.0,0.68000001,-0.810171545,-0.0395903029,0.00169343443,-0.00348880608
b812,b812_pec_ti090_pi000,90.0,0.0,0.69,-0.810006917,0.147726327,0.000645670749,-0.00384630612
b812,b812_pec_ti090_pi000,90.0,0.0,0.69999999,-0.751799285,0.316478133,-0.000377634802,-0.00384805794
b812,b812_pec_ti090_pi000,90.0,0.0,0.70999998,-0.643017948,0.451484114,-0.0013071103,-0.00353980833
b812,b812_pec_ti090_pi000,90.0,0.0,0.72000003,-0.49699831,0.542420805,-0.00209181919,-0.00295626954
b812,b812_pec_ti090_pi000,90.0,0.0,0.73000002,-0.331274271,0.584771812,-0.00266816537,-0.00213576411
b812,b812_pec_ti090_pi000,90.0,0.0,0.74000001,-0.164333329,0.579884112,-0.0029582954,-0.00114876591
b812,b812_pec_ti090_pi000,90.0,0.0,0.75,-0.0121524753,0.534046948,-0.00289974851,-0.000114149538
b812,b812_pec_ti090_pi000,90.0,0.0,0.75999999,0.113952868,0.456711978,-0.00248543662,0.000813427148
b812,b812_pec_ti090_pi000,90.0,0.0,0.76999998,0.207620159,0.358441263,-0.00178772165,0.00148356613
b812,b812_pec_ti090_pi000,90.0,0.0,0.77999997,0.291961759,0.257216692,-0.000953627401,0.00194763346
b812,b812_pec_ti090_pi000,90.0,0.0,0.79000002,0.364979327,0.139058888,1.61756054e-06,0.00212706532
b812,b812_pec_ti090_pi000,90.0,0.0,0.80000001,0.392633408,0.0013926425,0.000899941486,0.00184775365
b812,b812_pec_ti090_pi000,90.0,0.0,0.81,0.369476944,-0.138820022,0.00152998918,0.00121884223
b812,b812_pec_ti090_pi000,90.0,0.0,0.81999999,0.296785414,-0.262423396,0.0017829939,0.000436000293
b812,b812_pec_ti090_pi000,90.0,0.0,0.82999998,0.183921143,-0.351451099,0.00167555048,-0.000298486033
b812,b812_pec_ti090_pi000,90.0,0.0,0.83999997,0.0473097712,-0.393332452,0.00131716486,-0.000846377166
b812,b812_pec_ti090_pi000,90.0,0.0,0.85000002,-0.0931818038,-0.383918881,0.000846320239,-0.00116201094
b812,b812_pec_ti090_pi000,90.0,0.0,0.86000001,-0.219040006,-0.327709794,0.000373064016,-0.00127336814
b812,b812_pec_ti090_pi000,90.0,0.0,0.87,-0.316846341,-0.235231981,-4.39446303e-05,-0.00123854924
b812,b812_pec_ti090_pi000,90.0,0.0,0.88,-0.379421711,-0.119131483,-0.000386386615,-0.00111059984
b812,b812_pec_ti090_pi000,90.0,0.0,0.88999999,-0.404483855,0.00889473502,-0.000653777563,-0.000927956833
b812,b812_pec_ti090_pi000,90.0,0.0,0.89999998,-0.392394274,0.13909477,-0.000853589445,-0.000722048397
b812,b812_pec_ti090_pi000,90.0,0.0,0.91000003,-0.344792813,0.262982875,-0.00100763643,-0.000520289352
b812,b812_pec_ti090_pi000,90.0,0.0,0.92000002,-0.264923692,0.37250635,-0.0011572782,-0.000332546071
b812,b812_pec_ti090_pi000,90.0,0.0,0.93000001,-0.159034908,0.460517675,-0.00134936755,-0.000132991088
b812,b812_pec_ti090_pi000,90.0,0.0,0.94,-0.0376013331,0.522785306,-0.00160500454,0.000137160663
b812,b812_pec_ti090_pi000,90.0,0.0,0.94999999,0.0841723904,0.560189486,-0.00189638976,0.000531381695
b812,b812_pec_ti090_pi000,90.0,0.0,0.95999998,0.185954943,0.577834547,-0.00215399917,0.0010355321
b812,b812_pec_ti090_pi000,90.0,0.0,0.97000003,0.244245201,0.575852454,-0.00228469959,0.00152304501
b812,b812_pec_ti090_pi000,90.0,0.0,0.98000002,0.250008225,0.537547946,-0.00216792896,0.00181730173
b812,b812_pec_ti090_pi000,90.0,0.0,0.99000001,0.230823889,0.451420993,-0.00173591322,0.00187201973
b812,b812_pec_ti090_pi000,90.0,0.0,1,0.217416346,0.341048002,-0.00111740886,0.00176331424
b827,b827_pec_ti090_pi000,90.0,0.0,0.1,-0.164347962,0.00156989286,-5.45130533e-05,-0.000103568695
b827,b827_pec_ti090_pi000,90.0,0.0,0.11,-0.254430056,0.0992809013,-0.00014918494,-0.000113643269
b827,b827_pec_ti090_pi000,90.0,0.0,0.12,-0.305196255,0.239991546,-0.00025748054,-7.24808342e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.13,-0.271811694,0.383053809,-0.000331533229,3.43957872e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.14,-0.14161168,0.483829677,-0.000322935404,0.000191362604
b827,b827_pec_ti090_pi000,90.0,0.0,0.15000001,0.0511253551,0.503408134,-0.000206318218,0.000343525549
b827,b827_pec_ti090_pi000,90.0,0.0,0.16,0.245940536,0.424433291,1.54322129e-06,0.000417363219
b827,b827_pec_ti090_pi000,90.0,0.0,0.17,0.384248108,0.263702363,0.000235830754,0.000358409074
b827,b827_pec_ti090_pi000,90.0,0.0,0.18000001,0.431532681,0.0656824186,0.00040417831,0.000165395075
b827,b827_pec_ti090_pi000,90.0,0.0,0.19,0.38682732,-0.117695674,0.000428845378,-9.87132807e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.2,0.27675736,-0.247731373,0.000289327087,-0.000329253264
b827,b827_pec_ti090_pi000,90.0,0.0,0.20999999,0.139469534,-0.309639513,3.97252297e-05,-0.000428797066
b827,b827_pec_ti090_pi000,90.0,0.0,0.22,0.00824849308,-0.310391515,-0.000213167354,-0.000357502344
b827,b827_pec_ti090_pi000,90.0,0.0,0.23,-0.0974142104,-0.268380553,-0.000362580555,-0.000155503702
b827,b827_pec_ti090_pi000,90.0,0.0,0.23999999,-0.171595737,-0.202581078,-0.000356695527,7.82942079e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.25,-0.216306597,-0.126616552,-0.000223109033,0.000240873385
b827,b827_pec_ti090_pi000,90.0,0.0,0.25999999,-0.235720783,-0.04839807,-4.68026665e-05,0.00028088229
b827,b827_pec_ti090_pi000,90.0,0.0,0.27000001,-0.233320266,0.027488701,8.5258187e-05,0.000220663802
b827,b827_pec_ti090_pi000,90.0,0.0,0.28,-0.211649075,0.0977389887,0.000136660397,0.00013037317
b827,b827_pec_ti090_pi000,90.0,0.0,0.28999999,-0.172697082,0.159624442,0.000135984548,7.20550306e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.30000001,-0.117709003,0.210616484,0.000142970559,5.36605148e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.31,-0.0470485017,0.247183606,0.000191200117,2.72638317e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.31999999,0.0384461358,0.263168871,0.000250932644,-6.52323652e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.33000001,0.134351671,0.270810455,0.000267648458,-0.000238511973
b827,b827_pec_ti090_pi000,90.0,0.0,0.34,0.249927133,0.268530488,0.000175462337,-0.000471676525
b827,b827_pec_ti090_pi000,90.0,0.0,0.34999999,0.381004274,0.224231243,-9.68798777e-05,-0.000667165441
b827,b827_pec_ti090_pi000,90.0,0.0,0.36000001,0.509048879,0.128322631,-0.000517532637,-0.000691883033
b827,b827_pec_ti090_pi000,90.0,0.0,0.37,0.609247804,-0.0178294983,-0.000957495882,-0.000452476816
b827,b827_pec_ti090_pi000,90.0,0.0,0.38,0.657267034,-0.198976144,-0.00123695389,3.86780303e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.38999999,0.637073636,-0.388491809,-0.00121109001,0.000646737055
b827,b827_pec_ti090_pi000,90.0,0.0,0.40000001,0.546458185,-0.555810988,-0.000849095057,0.00116492331
b827,b827_pec_ti090_pi000,90.0,0.0,0.41,0.397863835,-0.675391853,-0.000258913205,0.00140843482
b827,b827_pec_ti090_pi000,90.0,0.0,0.41999999,0.214118198,-0.732940674,0.000358878809,0.00130128954
b827,b827_pec_ti090_pi000,90.0,0.0,0.43000001,0.0211257413,-0.72663486,0.000804176088,0.000907721347
b827,b827_pec_ti090_pi000,90.0,0.0,0.44,-0.158802196,-0.664038479,0.000965305255,0.000392978545
b827,b827_pec_ti090_pi000,90.0,0.0,0.44999999,-0.310098439,-0.557241917,0.000856000814,-6.05776841e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.46000001,-0.423339128,-0.419006586,0.000587316987,-0.000333950913
b827,b827_pec_ti090_pi000,90.0,0.0,0.47,-0.492959172,-0.261414945,0.000299134554,-0.000407558196
b827,b827_pec_ti090_pi000,90.0,0.0,0.47999999,-0.51574105,-0.0965765119,9.36406068e-05,-0.000343309075
b827,b827_pec_ti090_pi000,90.0,0.0,0.49000001,-0.491141498,0.0624008104,3.57291924e-06,-0.00023420935
b827,b827_pec_ti090_pi000,90.0,0.0,0.5,-0.422686189,0.201796576,1.41776138e-06,-0.000155238988
b827,b827_pec_ti090_pi000,90.0,0.0,0.50999999,-0.318761051,0.309239298,3.15303259e-05,-0.000138601637
b827,b827_pec_ti090_pi000,90.0,0.0,0.51999998,-0.191749007,0.376059204,4.21603072e-05,-0.000175760026
b827,b827_pec_ti090_pi000,90.0,0.0,0.52999997,-0.0558361784,0.398572326,3.32689524e-06,-0.000233685714
b827,b827_pec_ti090_pi000,90.0,0.0,0.54000002,0.0752002969,0.377768755,-8.88932846e-05,-0.000271960889
b827,b827_pec_ti090_pi000,90.0,0.0,0.55000001,0.189132199,0.318156123,-0.00021480782,-0.000255888503
b827,b827_pec_ti090_pi000,90.0,0.0,0.56,0.30749774,0.254697412,-0.000376573938,-0.000187903759
b827,b827_pec_ti090_pi000,90.0,0.0,0.56999999,0.405857414,0.147141367,-0.000514026789,-2.03705677e-05
b827,b827_pec_ti090_pi000,90.0,0.0,0.57999998,0.467021704,0.00122363563,-0.000566411531,0.000232695922
b827,b827_pec_ti090_pi000,90.0,0.0,0.58999997,0.475255758,-0.169567391,-0.000485955359,0.000519403198
b827,b827_pec_ti090_pi000,90.0,0.0,0.60000002,0.420708239,-0.344472408,-0.000262326503,0.000764044991
b827,b827_pec_ti090_pi000,90.0,0.0,0.61000001,0.303250313,-0.49897489,6.80851517e-05,0.000897030521
b827,b827_pec_ti090_pi000,90.0,0.0,0.62,0.133595288,-0.610361934,0.000437717536,0.000884556968
b827,b827_pec_ti090_pi000,90.0,0.0,0.63,-0.069134213,-0.662978411,0.000780889881,0.000738270814
b827,b827_pec_ti090_pi000,90.0,0.0,0.63999999,-0.282221466,-0.650928557,0.00106308679,0.000497051689
b827,b827_pec_ti090_pi000,90.0,0.0,0.64999998,-0.484190792,-0.577499151,0.00128560117,0.000193373431
b827,b827_pec_ti090_pi000,90.0,0.0,0.66000003,-0.657638729,-0.452451289,0.00146109262,-0.000170883475
b827,b827_pec_ti090_pi000,90.0,0.0,0.67000002,-0.789605439,-0.289138019,0.0015781346,-0.000618269143
b827,b827_pec_ti090_pi000,90.0,0.0,0.68000001,-0.870628357,-0.102769174,0.00158224464,-0.001160466
b827,b827_pec_ti090_pi000,90.0,0.0,0.69,-0.894149601,0.090354383,0.00139257405,-0.00175796275
b827,b827_pec_ti090_pi000,90.0,0.0,0.69999999,-0.857308507,0.273657084,0.000947261928,-0.00230408716
b827,b827_pec_ti090_pi000,90.0,0.0,0.70999998,-0.76276809,0.431733638,0.000253048085,-0.00265088328
b827,b827_pec_ti090_pi000,90.0,0.0,0.72000003,-0.620000362,0.55193913,-0.000591775519,-0.00266604056
b827,b827_pec_ti090_pi000,90.0,0.0,0.73000002,-0.444484115,0.625529587,-0.00141666783,-0.00229187054
b827,b827_pec_ti090_pi000,90.0,0.0,0.74000001,-0.254940867,0.648287117,-0.00203315192,-0.0015762957
b827,b827_pec_ti090_pi000,90.0,0.0,0.75,-0.0702225417,0.620782018,-0.00229904731,-0.0006627611
b827,b827_pec_ti090_pi000,90.0,0.0,0.75999999,0.0928895399,0.548271596,-0.0021646542,0.000253787468
b827,b827_pec_ti090_pi000,90.0,0.0,0.76999998,0.220976621,0.4403238,-0.00168454181,0.000985924387
b827,b827_pec_ti090_pi000,90.0,0.0,0.77999997,0.335199356,0.321017981,-0.00101657398,0.00153091236
b827,b827_pec_ti090_pi000,90.0,0.0,0.79000002,0.430509567,0.175982386,-0.000181572905,0.00181141414
b827,b827_pec_ti090_pi000,90.0,0.0,0.80000001,0.464418828,0.00586190633,0.000664513675,0.00164848939
b827,b827_pec_ti090_pi000,90.0,0.0,0.81,0.432446092,-0.163230479,0.00129581115,0.00111316307
b827,b827_pec_ti090_pi000,90.0,0.0,0.81999999,0.341576755,-0.306227773,0.00156785978,0.000383834413
b827,b827_pec_ti090_pi000,90.0,0.0,0.82999998,0.207967922,-0.404348999,0.00146261882,-0.000321949861
b827,b827_pec_ti090_pi000,90.0,0.0,0.83999997,0.0523225293,-0.447942376,0.00108257157,-0.000829353346
b827,b827_pec_ti090_pi000,90.0,0.0,0.85000002,-0.104926109,-0.436185807,0.000595455174,-0.0010659449
b827,b827_pec_ti090_pi000,90.0,0.0,0.86000001,-0.246688977,-0.374608755,0.000155416274,-0.00107117626
b827,b827_pec_ti090_pi000,90.0,0.0,0.87,-0.360054314,-0.272328407,-0.000159648698,-0.000953277515
b827,b827_pec_ti090_pi000,90.0,0.0,0.88,-0.435829073,-0.14032644,-0.000363672851,-0.00081924937
b827,b827_pec_ti090_pi000,90.0,0.0,0.88999999,-0.468129426,0.00917791482,-0.000527894299,-0.000718263618
b827,b827_pec_ti090_pi000,90.0,0.0,0.89999998,-0.454655349,0.163167551,-0.000721876917,-0.000627159316
b827,b827_pec_ti090_pi000,90.0,0.0,0.91000003,-0.39722231,0.308915049,-0.000967055559,-0.000479706359
b827,b827_pec_ti090_pi000,90.0,0.0,0.92000002,-0.301779747,0.435698658,-0.00122699712,-0.000214977277
b827,b827_pec_ti090_pi000,90.0,0.0,0.93000001,-0.177697062,0.536507368,-0.00143290521,0.000186034609
b827,b827_pec_ti090_pi000,90.0,0.0,0.94,-0.0370265506,0.609101593,-0.00152377808,0.000691814756
b827,b827_pec_ti090_pi000,90.0,0.0,0.94999999,0.104865953,0.656068921,-0.00147859135,0.00123384793
b827,b827_pec_ti090_pi000,90.0,0.0,0.95999998,0.22635445,0.682109773,-0.00132761546,0.00172039936
b827,b827_pec_ti090_pi000,90.0,0.0,0.97000003,0.299096912,0.683165908,-0.00112693768,0.00203509512
